"Date","Month","Year","Site.Name","COUNTY","mean.lat","PM2.5","Ozone"
2018-07-17,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,30,42
2018-07-17,7,2018,"Hattie Avenue","Forsyth",36.110693332,33,43
2018-07-17,7,2018,"Leggett","Edgecombe",35.988278,42,43
2018-07-17,7,2018,"Linville Falls","Avery",35.972347,NA,37
2018-07-17,7,2018,"Mendenhall School","Guilford",36.1090060008986,37,46
2018-07-17,7,2018,"Millbrook School","Wake",35.856111,46,43
2018-07-17,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,43,42
2018-07-17,7,2018,"West Johnston Co.","Johnston",35.59095,43,40
2018-07-18,7,2018,"Bryson City","Swain",35.434767,32,43
2018-07-18,7,2018,"Castle Hayne","New Hanover",34.364167,19,31
2018-07-18,7,2018,"Clemmons Middle","Forsyth",36.026,NA,51
2018-07-18,7,2018,"Durham Armory","Durham",36.0329550008979,41,41
2018-07-18,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,50
2018-07-18,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,40,77
2018-07-18,7,2018,"Hattie Avenue","Forsyth",36.110693332,32,51
2018-07-18,7,2018,"Leggett","Edgecombe",35.988278,31,46
2018-07-18,7,2018,"Linville Falls","Avery",35.972347,NA,39
2018-07-18,7,2018,"Mendenhall School","Guilford",36.1090060008986,35,44
2018-07-18,7,2018,"Millbrook School","Wake",35.856111,26.5,43
2018-07-18,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,36,45
2018-07-18,7,2018,"West Johnston Co.","Johnston",35.59095,29,38
2018-07-19,7,2018,"Bryson City","Swain",35.434767,36,37
2018-07-19,7,2018,"Castle Hayne","New Hanover",34.364167,21,46
2018-07-19,7,2018,"Clemmons Middle","Forsyth",36.026,NA,64
2018-07-19,7,2018,"Durham Armory","Durham",36.0329550008979,45,64
2018-07-19,7,2018,"Frying Pan Mountain","Haywood",35.379167,28,48
2018-07-19,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,43.5,43
2018-07-19,7,2018,"Hattie Avenue","Forsyth",36.110693332,31.6666666666667,74
2018-07-19,7,2018,"Leggett","Edgecombe",35.988278,33,54
2018-07-19,7,2018,"Linville Falls","Avery",35.972347,29,39
2018-07-19,7,2018,"Mendenhall School","Guilford",36.1090060008986,26,48
2018-07-19,7,2018,"Millbrook School","Wake",35.856111,35,64
2018-07-19,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,38.5,50
2018-07-19,7,2018,"West Johnston Co.","Johnston",35.59095,34,64
2018-07-20,7,2018,"Bryson City","Swain",35.434767,44,40
2018-07-20,7,2018,"Castle Hayne","New Hanover",34.364167,12,33
2018-07-20,7,2018,"Clemmons Middle","Forsyth",36.026,47,67
2018-07-20,7,2018,"Durham Armory","Durham",36.0329550008979,42.5,44
2018-07-20,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,48
2018-07-20,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,42,45
2018-07-20,7,2018,"Hattie Avenue","Forsyth",36.110693332,37,80
2018-07-20,7,2018,"Leggett","Edgecombe",35.988278,32,38
2018-07-20,7,2018,"Linville Falls","Avery",35.972347,NA,45
2018-07-20,7,2018,"Mendenhall School","Guilford",36.1090060008986,36,54
2018-07-20,7,2018,"Millbrook School","Wake",35.856111,37,41
2018-07-20,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,32,38
2018-07-20,7,2018,"West Johnston Co.","Johnston",35.59095,31,39
2018-07-21,7,2018,"Bryson City","Swain",35.434767,22,44
2018-07-21,7,2018,"Castle Hayne","New Hanover",34.364167,5,30
2018-07-21,7,2018,"Clemmons Middle","Forsyth",36.026,40,61
2018-07-21,7,2018,"Durham Armory","Durham",36.0329550008979,35,38
2018-07-21,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,50
2018-07-21,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,31,50
2018-07-21,7,2018,"Hattie Avenue","Forsyth",36.110693332,32,64
2018-07-21,7,2018,"Leggett","Edgecombe",35.988278,13,26
2018-07-21,7,2018,"Linville Falls","Avery",35.972347,NA,41
2018-07-21,7,2018,"Mendenhall School","Guilford",36.1090060008986,25,46
2018-07-21,7,2018,"Millbrook School","Wake",35.856111,24.5,40
2018-07-21,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,17,30
2018-07-21,7,2018,"West Johnston Co.","Johnston",35.59095,27,38
2018-07-22,7,2018,"Bryson City","Swain",35.434767,26,37
2018-07-22,7,2018,"Castle Hayne","New Hanover",34.364167,30,43
2018-07-22,7,2018,"Clemmons Middle","Forsyth",36.026,31,41
2018-07-22,7,2018,"Durham Armory","Durham",36.0329550008979,32,42
2018-07-22,7,2018,"Frying Pan Mountain","Haywood",35.379167,13,35
2018-07-22,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,20.5,47
2018-07-22,7,2018,"Hattie Avenue","Forsyth",36.110693332,24.5,38
2018-07-22,7,2018,"Leggett","Edgecombe",35.988278,20,37
2018-07-22,7,2018,"Linville Falls","Avery",35.972347,18,31
2018-07-22,7,2018,"Mendenhall School","Guilford",36.1090060008986,20,38
2018-07-22,7,2018,"Millbrook School","Wake",35.856111,25.3333333333333,44
2018-07-22,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,39.5,39
2018-07-22,7,2018,"West Johnston Co.","Johnston",35.59095,32,42
2018-07-23,7,2018,"Bryson City","Swain",35.434767,20,36
2018-07-23,7,2018,"Castle Hayne","New Hanover",34.364167,9,46
2018-07-23,7,2018,"Clemmons Middle","Forsyth",36.026,38,40
2018-07-23,7,2018,"Durham Armory","Durham",36.0329550008979,43,45
2018-07-23,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,40
2018-07-23,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,25,42
2018-07-23,7,2018,"Hattie Avenue","Forsyth",36.110693332,27,40
2018-07-23,7,2018,"Leggett","Edgecombe",35.988278,22,40
2018-07-23,7,2018,"Linville Falls","Avery",35.972347,NA,37
2018-07-23,7,2018,"Mendenhall School","Guilford",36.1090060008986,29,37
2018-07-23,7,2018,"Millbrook School","Wake",35.856111,29.5,44
2018-07-23,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,26,41
2018-07-23,7,2018,"West Johnston Co.","Johnston",35.59095,28,43
2018-07-24,7,2018,"Bryson City","Swain",35.434767,21,31
2018-07-24,7,2018,"Castle Hayne","New Hanover",34.364167,5,48
2018-07-24,7,2018,"Clemmons Middle","Forsyth",36.026,26,45
2018-07-24,7,2018,"Durham Armory","Durham",36.0329550008979,29,42
2018-07-24,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,54
2018-07-24,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,19,44
2018-07-24,7,2018,"Hattie Avenue","Forsyth",36.110693332,23,45
2018-07-24,7,2018,"Leggett","Edgecombe",35.988278,11,34
2018-07-24,7,2018,"Linville Falls","Avery",35.972347,NA,37
2018-07-24,7,2018,"Mendenhall School","Guilford",36.1090060008986,19,43
2018-07-24,7,2018,"Millbrook School","Wake",35.856111,21.5,40
2018-07-24,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,12,36
2018-07-24,7,2018,"West Johnston Co.","Johnston",35.59095,21,37
2018-07-25,7,2018,"Bryson City","Swain",35.434767,25,35
2018-07-25,7,2018,"Castle Hayne","New Hanover",34.364167,0,40
2018-07-25,7,2018,"Clemmons Middle","Forsyth",36.026,28,38
2018-07-25,7,2018,"Durham Armory","Durham",36.0329550008979,33,39
2018-07-25,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,43
2018-07-25,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,27.5,42
2018-07-25,7,2018,"Hattie Avenue","Forsyth",36.110693332,23,41
2018-07-25,7,2018,"Leggett","Edgecombe",35.988278,13,37
2018-07-25,7,2018,"Linville Falls","Avery",35.972347,21,24
2018-07-25,7,2018,"Mendenhall School","Guilford",36.1090060008986,26,41
2018-07-25,7,2018,"Millbrook School","Wake",35.856111,27.3333333333333,35
2018-07-25,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,15,39
2018-07-25,7,2018,"West Johnston Co.","Johnston",35.59095,24,36
2018-07-26,7,2018,"Bryson City","Swain",35.434767,38,40
2018-07-26,7,2018,"Castle Hayne","New Hanover",34.364167,18,35
2018-07-26,7,2018,"Clemmons Middle","Forsyth",36.026,33,45
2018-07-26,7,2018,"Durham Armory","Durham",36.0329550008979,38,49
2018-07-26,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,77
2018-07-26,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,30,64
2018-07-26,7,2018,"Hattie Avenue","Forsyth",36.110693332,26,45
2018-07-26,7,2018,"Leggett","Edgecombe",35.988278,30,42
2018-07-26,7,2018,"Linville Falls","Avery",35.972347,NA,29
2018-07-26,7,2018,"Mendenhall School","Guilford",36.1090060008986,24,50
2018-07-26,7,2018,"Millbrook School","Wake",35.856111,41,46
2018-07-26,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,31,45
2018-07-26,7,2018,"West Johnston Co.","Johnston",35.59095,36,41
2018-07-27,7,2018,"Bryson City","Swain",35.434767,44,42
2018-07-27,7,2018,"Castle Hayne","New Hanover",34.364167,13,35
2018-07-27,7,2018,"Clemmons Middle","Forsyth",36.026,50,71
2018-07-27,7,2018,"Durham Armory","Durham",36.0329550008979,52,47
2018-07-27,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,44
2018-07-27,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,35,64
2018-07-27,7,2018,"Hattie Avenue","Forsyth",36.110693332,41,71
2018-07-27,7,2018,"Leggett","Edgecombe",35.988278,45,34
2018-07-27,7,2018,"Linville Falls","Avery",35.972347,NA,40
2018-07-27,7,2018,"Mendenhall School","Guilford",36.1090060008986,36,84
2018-07-27,7,2018,"Millbrook School","Wake",35.856111,48,44
2018-07-27,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,38,33
2018-07-27,7,2018,"West Johnston Co.","Johnston",35.59095,45,38
2018-07-28,7,2018,"Bryson City","Swain",35.434767,40,40
2018-07-28,7,2018,"Castle Hayne","New Hanover",34.364167,12,36
2018-07-28,7,2018,"Clemmons Middle","Forsyth",36.026,43,44
2018-07-28,7,2018,"Durham Armory","Durham",36.0329550008979,48.5,42
2018-07-28,7,2018,"Frying Pan Mountain","Haywood",35.379167,25,44
2018-07-28,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,48.5,51
2018-07-28,7,2018,"Hattie Avenue","Forsyth",36.110693332,36,44
2018-07-28,7,2018,"Leggett","Edgecombe",35.988278,35,36
2018-07-28,7,2018,"Linville Falls","Avery",35.972347,34,39
2018-07-28,7,2018,"Mendenhall School","Guilford",36.1090060008986,34,45
2018-07-28,7,2018,"Millbrook School","Wake",35.856111,45.5,43
2018-07-28,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,29.5,37
2018-07-28,7,2018,"West Johnston Co.","Johnston",35.59095,44,41
2018-07-29,7,2018,"Bryson City","Swain",35.434767,36,40
2018-07-29,7,2018,"Castle Hayne","New Hanover",34.364167,11,31
2018-07-29,7,2018,"Clemmons Middle","Forsyth",36.026,42,44
2018-07-29,7,2018,"Durham Armory","Durham",36.0329550008979,43,37
2018-07-29,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,38
2018-07-29,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,33,45
2018-07-29,7,2018,"Hattie Avenue","Forsyth",36.110693332,34,44
2018-07-29,7,2018,"Leggett","Edgecombe",35.988278,NA,35
2018-07-29,7,2018,"Linville Falls","Avery",35.972347,NA,39
2018-07-29,7,2018,"Mendenhall School","Guilford",36.1090060008986,35,38
2018-07-29,7,2018,"Millbrook School","Wake",35.856111,42,37
2018-07-29,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,30,34
2018-07-29,7,2018,"West Johnston Co.","Johnston",35.59095,34,37
2018-07-30,7,2018,"Bryson City","Swain",35.434767,40,41
2018-07-30,7,2018,"Castle Hayne","New Hanover",34.364167,12,20
2018-07-30,7,2018,"Clemmons Middle","Forsyth",36.026,26,44
2018-07-30,7,2018,"Durham Armory","Durham",36.0329550008979,26,31
2018-07-30,7,2018,"Frying Pan Mountain","Haywood",35.379167,NA,34
2018-07-30,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,22,44
2018-07-30,7,2018,"Hattie Avenue","Forsyth",36.110693332,20,43
2018-07-30,7,2018,"Leggett","Edgecombe",35.988278,NA,22
2018-07-30,7,2018,"Linville Falls","Avery",35.972347,NA,37
2018-07-30,7,2018,"Mendenhall School","Guilford",36.1090060008986,19,36
2018-07-30,7,2018,"Millbrook School","Wake",35.856111,24,29
2018-07-30,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,20,22
2018-07-30,7,2018,"West Johnston Co.","Johnston",35.59095,24,21
2018-07-31,7,2018,"Bryson City","Swain",35.434767,27,31
2018-07-31,7,2018,"Castle Hayne","New Hanover",34.364167,10,30
2018-07-31,7,2018,"Clemmons Middle","Forsyth",36.026,31,31
2018-07-31,7,2018,"Durham Armory","Durham",36.0329550008979,35.5,30
2018-07-31,7,2018,"Frying Pan Mountain","Haywood",35.379167,23,46
2018-07-31,7,2018,"Garinger High School","Mecklenburg",35.2401000008895,31,29
2018-07-31,7,2018,"Hattie Avenue","Forsyth",36.110693332,28.5,29
2018-07-31,7,2018,"Leggett","Edgecombe",35.988278,NA,25
2018-07-31,7,2018,"Linville Falls","Avery",35.972347,25,32
2018-07-31,7,2018,"Mendenhall School","Guilford",36.1090060008986,24,29
2018-07-31,7,2018,"Millbrook School","Wake",35.856111,30.5,31
2018-07-31,7,2018,"Pitt Agri. Center","Pitt",35.6412760008938,26.5,27
2018-07-31,7,2018,"West Johnston Co.","Johnston",35.59095,28,26
2018-08-01,8,2018,"Bryson City","Swain",35.434767,25,31
2018-08-01,8,2018,"Castle Hayne","New Hanover",34.364167,11,17
2018-08-01,8,2018,"Clemmons Middle","Forsyth",36.026,23,35
2018-08-01,8,2018,"Durham Armory","Durham",36.0329550008979,34,30
2018-08-01,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,32
2018-08-01,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,15,25
2018-08-01,8,2018,"Hattie Avenue","Forsyth",36.110693332,21,34
2018-08-01,8,2018,"Leggett","Edgecombe",35.988278,21,21
2018-08-01,8,2018,"Linville Falls","Avery",35.972347,NA,31
2018-08-01,8,2018,"Mendenhall School","Guilford",36.1090060008986,15,34
2018-08-01,8,2018,"Millbrook School","Wake",35.856111,31,30
2018-08-01,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,29,19
2018-08-01,8,2018,"West Johnston Co.","Johnston",35.59095,27,22
2018-08-02,8,2018,"Bryson City","Swain",35.434767,7,23
2018-08-02,8,2018,"Castle Hayne","New Hanover",34.364167,21,16
2018-08-02,8,2018,"Clemmons Middle","Forsyth",36.026,18,31
2018-08-02,8,2018,"Durham Armory","Durham",36.0329550008979,28,24
2018-08-02,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,29
2018-08-02,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,15,26
2018-08-02,8,2018,"Hattie Avenue","Forsyth",36.110693332,18,30
2018-08-02,8,2018,"Leggett","Edgecombe",35.988278,16,15
2018-08-02,8,2018,"Linville Falls","Avery",35.972347,NA,27
2018-08-02,8,2018,"Mendenhall School","Guilford",36.1090060008986,10,26
2018-08-02,8,2018,"Millbrook School","Wake",35.856111,35,20
2018-08-02,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,20,16
2018-08-02,8,2018,"West Johnston Co.","Johnston",35.59095,24,17
2018-08-03,8,2018,"Bryson City","Swain",35.434767,10,25
2018-08-03,8,2018,"Castle Hayne","New Hanover",34.364167,0,20
2018-08-03,8,2018,"Clemmons Middle","Forsyth",36.026,17,25
2018-08-03,8,2018,"Durham Armory","Durham",36.0329550008979,19,19
2018-08-03,8,2018,"Frying Pan Mountain","Haywood",35.379167,2,38
2018-08-03,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,13.5,22
2018-08-03,8,2018,"Hattie Avenue","Forsyth",36.110693332,15,24
2018-08-03,8,2018,"Leggett","Edgecombe",35.988278,10,17
2018-08-03,8,2018,"Linville Falls","Avery",35.972347,5,20
2018-08-03,8,2018,"Mendenhall School","Guilford",36.1090060008986,8,25
2018-08-03,8,2018,"Millbrook School","Wake",35.856111,17.5,19
2018-08-03,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,11.5,21
2018-08-03,8,2018,"West Johnston Co.","Johnston",35.59095,17,17
2018-08-04,8,2018,"Bryson City","Swain",35.434767,15,27
2018-08-04,8,2018,"Castle Hayne","New Hanover",34.364167,0,19
2018-08-04,8,2018,"Clemmons Middle","Forsyth",36.026,22,29
2018-08-04,8,2018,"Durham Armory","Durham",36.0329550008979,32,26
2018-08-04,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,36
2018-08-04,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,25,40
2018-08-04,8,2018,"Hattie Avenue","Forsyth",36.110693332,23,34
2018-08-04,8,2018,"Leggett","Edgecombe",35.988278,43,26
2018-08-04,8,2018,"Linville Falls","Avery",35.972347,NA,23
2018-08-04,8,2018,"Mendenhall School","Guilford",36.1090060008986,21,39
2018-08-04,8,2018,"Millbrook School","Wake",35.856111,29.5,31
2018-08-04,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,19,23
2018-08-04,8,2018,"West Johnston Co.","Johnston",35.59095,23,24
2018-08-05,8,2018,"Bryson City","Swain",35.434767,25,29
2018-08-05,8,2018,"Castle Hayne","New Hanover",34.364167,0,25
2018-08-05,8,2018,"Clemmons Middle","Forsyth",36.026,29,41
2018-08-05,8,2018,"Durham Armory","Durham",36.0329550008979,40,41
2018-08-05,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,41
2018-08-05,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,27,39
2018-08-05,8,2018,"Hattie Avenue","Forsyth",36.110693332,25,42
2018-08-05,8,2018,"Leggett","Edgecombe",35.988278,24,28
2018-08-05,8,2018,"Linville Falls","Avery",35.972347,NA,22
2018-08-05,8,2018,"Mendenhall School","Guilford",36.1090060008986,21,42
2018-08-05,8,2018,"Millbrook School","Wake",35.856111,35.5,38
2018-08-05,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,28,31
2018-08-05,8,2018,"West Johnston Co.","Johnston",35.59095,33,33
2018-08-06,8,2018,"Bryson City","Swain",35.434767,27,24
2018-08-06,8,2018,"Castle Hayne","New Hanover",34.364167,15,31
2018-08-06,8,2018,"Clemmons Middle","Forsyth",36.026,37,39
2018-08-06,8,2018,"Durham Armory","Durham",36.0329550008979,42,44
2018-08-06,8,2018,"Frying Pan Mountain","Haywood",35.379167,20,31
2018-08-06,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,28,47
2018-08-06,8,2018,"Hattie Avenue","Forsyth",36.110693332,34.3333333333333,43
2018-08-06,8,2018,"Leggett","Edgecombe",35.988278,35,31
2018-08-06,8,2018,"Linville Falls","Avery",35.972347,21,25
2018-08-06,8,2018,"Mendenhall School","Guilford",36.1090060008986,36,44
2018-08-06,8,2018,"Millbrook School","Wake",35.856111,44,48
2018-08-06,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,35.5,37
2018-08-06,8,2018,"West Johnston Co.","Johnston",35.59095,56,40
2018-08-07,8,2018,"Bryson City","Swain",35.434767,27,26
2018-08-07,8,2018,"Castle Hayne","New Hanover",34.364167,15,33
2018-08-07,8,2018,"Clemmons Middle","Forsyth",36.026,32,40
2018-08-07,8,2018,"Durham Armory","Durham",36.0329550008979,35,40
2018-08-07,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,32
2018-08-07,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,26,43
2018-08-07,8,2018,"Hattie Avenue","Forsyth",36.110693332,28,37
2018-08-07,8,2018,"Leggett","Edgecombe",35.988278,41,44
2018-08-07,8,2018,"Linville Falls","Avery",35.972347,NA,28
2018-08-07,8,2018,"Mendenhall School","Guilford",36.1090060008986,30,44
2018-08-07,8,2018,"Millbrook School","Wake",35.856111,39,43
2018-08-07,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,45,45
2018-08-07,8,2018,"West Johnston Co.","Johnston",35.59095,39,37
2018-08-08,8,2018,"Bryson City","Swain",35.434767,27,26
2018-08-08,8,2018,"Castle Hayne","New Hanover",34.364167,18,39
2018-08-08,8,2018,"Clemmons Middle","Forsyth",36.026,25,32
2018-08-08,8,2018,"Durham Armory","Durham",36.0329550008979,28,42
2018-08-08,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,40
2018-08-08,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,25,41
2018-08-08,8,2018,"Hattie Avenue","Forsyth",36.110693332,23,32
2018-08-08,8,2018,"Leggett","Edgecombe",35.988278,30,41
2018-08-08,8,2018,"Linville Falls","Avery",35.972347,NA,25
2018-08-08,8,2018,"Mendenhall School","Guilford",36.1090060008986,20,39
2018-08-08,8,2018,"Millbrook School","Wake",35.856111,27.5,42
2018-08-08,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,43,43
2018-08-08,8,2018,"West Johnston Co.","Johnston",35.59095,30,38
2018-08-09,8,2018,"Bryson City","Swain",35.434767,18,32
2018-08-09,8,2018,"Castle Hayne","New Hanover",34.364167,15,36
2018-08-09,8,2018,"Clemmons Middle","Forsyth",36.026,40,43
2018-08-09,8,2018,"Durham Armory","Durham",36.0329550008979,36.5,39
2018-08-09,8,2018,"Frying Pan Mountain","Haywood",35.379167,18,43
2018-08-09,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,24.5,44
2018-08-09,8,2018,"Hattie Avenue","Forsyth",36.110693332,32.5,42
2018-08-09,8,2018,"Leggett","Edgecombe",35.988278,30,37
2018-08-09,8,2018,"Linville Falls","Avery",35.972347,21,37
2018-08-09,8,2018,"Mendenhall School","Guilford",36.1090060008986,33,45
2018-08-09,8,2018,"Millbrook School","Wake",35.856111,38,44
2018-08-09,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,29.5,43
2018-08-09,8,2018,"West Johnston Co.","Johnston",35.59095,35,45
2018-08-10,8,2018,"Bryson City","Swain",35.434767,19,28
2018-08-10,8,2018,"Castle Hayne","New Hanover",34.364167,32,48
2018-08-10,8,2018,"Clemmons Middle","Forsyth",36.026,52,58
2018-08-10,8,2018,"Durham Armory","Durham",36.0329550008979,52,47
2018-08-10,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,37
2018-08-10,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,36,54
2018-08-10,8,2018,"Hattie Avenue","Forsyth",36.110693332,46,58
2018-08-10,8,2018,"Leggett","Edgecombe",35.988278,46,44
2018-08-10,8,2018,"Linville Falls","Avery",35.972347,NA,35
2018-08-10,8,2018,"Mendenhall School","Guilford",36.1090060008986,36,50
2018-08-10,8,2018,"Millbrook School","Wake",35.856111,54,67
2018-08-10,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,52,49
2018-08-10,8,2018,"West Johnston Co.","Johnston",35.59095,50,48
2018-08-11,8,2018,"Bryson City","Swain",35.434767,24,31
2018-08-11,8,2018,"Castle Hayne","New Hanover",34.364167,21,33
2018-08-11,8,2018,"Clemmons Middle","Forsyth",36.026,34,35
2018-08-11,8,2018,"Durham Armory","Durham",36.0329550008979,48,40
2018-08-11,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,40
2018-08-11,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,26,44
2018-08-11,8,2018,"Hattie Avenue","Forsyth",36.110693332,33,39
2018-08-11,8,2018,"Leggett","Edgecombe",35.988278,33,39
2018-08-11,8,2018,"Linville Falls","Avery",35.972347,NA,27
2018-08-11,8,2018,"Mendenhall School","Guilford",36.1090060008986,30,45
2018-08-11,8,2018,"Millbrook School","Wake",35.856111,48,44
2018-08-11,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,46,37
2018-08-11,8,2018,"West Johnston Co.","Johnston",35.59095,44,37
2018-08-12,8,2018,"Bryson City","Swain",35.434767,41,36
2018-08-12,8,2018,"Castle Hayne","New Hanover",34.364167,23,36
2018-08-12,8,2018,"Clemmons Middle","Forsyth",36.026,41,33
2018-08-12,8,2018,"Durham Armory","Durham",36.0329550008979,35.5,42
2018-08-12,8,2018,"Frying Pan Mountain","Haywood",35.379167,35,41
2018-08-12,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,27,44
2018-08-12,8,2018,"Hattie Avenue","Forsyth",36.110693332,32.6666666666667,39
2018-08-12,8,2018,"Leggett","Edgecombe",35.988278,24,33
2018-08-12,8,2018,"Linville Falls","Avery",35.972347,35,32
2018-08-12,8,2018,"Mendenhall School","Guilford",36.1090060008986,24,43
2018-08-12,8,2018,"Millbrook School","Wake",35.856111,34.6666666666667,41
2018-08-12,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,31,38
2018-08-12,8,2018,"West Johnston Co.","Johnston",35.59095,33,31
2018-08-13,8,2018,"Bryson City","Swain",35.434767,45,31
2018-08-13,8,2018,"Castle Hayne","New Hanover",34.364167,15,35
2018-08-13,8,2018,"Clemmons Middle","Forsyth",36.026,42,40
2018-08-13,8,2018,"Durham Armory","Durham",36.0329550008979,39,39
2018-08-13,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,41
2018-08-13,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,30,54
2018-08-13,8,2018,"Hattie Avenue","Forsyth",36.110693332,38,43
2018-08-13,8,2018,"Leggett","Edgecombe",35.988278,21,36
2018-08-13,8,2018,"Linville Falls","Avery",35.972347,NA,33
2018-08-13,8,2018,"Mendenhall School","Guilford",36.1090060008986,32,48
2018-08-13,8,2018,"Millbrook School","Wake",35.856111,39,44
2018-08-13,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,25,38
2018-08-13,8,2018,"West Johnston Co.","Johnston",35.59095,26,33
2018-08-14,8,2018,"Bryson City","Swain",35.434767,47,34
2018-08-14,8,2018,"Castle Hayne","New Hanover",34.364167,47,40
2018-08-14,8,2018,"Clemmons Middle","Forsyth",36.026,52,41
2018-08-14,8,2018,"Durham Armory","Durham",36.0329550008979,41,41
2018-08-14,8,2018,"Frying Pan Mountain","Haywood",35.379167,NA,45
2018-08-14,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,50,50
2018-08-14,8,2018,"Hattie Avenue","Forsyth",36.110693332,44,40
2018-08-14,8,2018,"Leggett","Edgecombe",35.988278,NA,33
2018-08-14,8,2018,"Linville Falls","Avery",35.972347,NA,31
2018-08-14,8,2018,"Mendenhall School","Guilford",36.1090060008986,37,44
2018-08-14,8,2018,"Millbrook School","Wake",35.856111,45,38
2018-08-14,8,2018,"Pitt Agri. Center","Pitt",35.6412760008938,44,37
2018-08-14,8,2018,"West Johnston Co.","Johnston",35.59095,NA,32
2018-08-15,8,2018,"Bryson City","Swain",35.434767,54,28
2018-08-15,8,2018,"Castle Hayne","New Hanover",34.364167,28,41
2018-08-15,8,2018,"Clemmons Middle","Forsyth",36.026,54,45
2018-08-15,8,2018,"Durham Armory","Durham",36.0329550008979,49.5,42
2018-08-15,8,2018,"Frying Pan Mountain","Haywood",35.379167,49,37
2018-08-15,8,2018,"Garinger High School","Mecklenburg",35.2401000008895,57,84
2018-08-15,8,2018,"Hattie Avenue","Forsyth",36.110693332,48.5,49
2018-08-15,8,2018,"Leggett","Edgecombe",35.988278,NA,43
2018-08-15,8,2018,"Linville Falls","Avery",35.972347,43,39
